"id","created_at","text"
1004190000000000000,"06/06/2018 02:46","Otro dia intenso de campanna: Dialogamos con integrantes del Consejo Mexicano de Negocios; presentamos agenda del me https://t.co/6sV1OgiGlV"
1003660000000000000,"04/06/2018 15:21","Se confirma, seguimos creciendo. Traemos 26 puntos de ventaja y tendencia al alza. https://t.co/NryxOzzkpz"
1003420000000000000,"03/06/2018 23:27","Me reuni con Moises Romano, presidente de la Comunidad Judia. Desde que fui Jefe de Gobierno mantenemos buenas rela https://t.co/fr8jN51Y1v"
1003060000000000000,"02/06/2018 23:40","Estuvimos en Ciudad Altaminario y en Tejupilco, la Tierra Caliente de Guerrero y Estado de Mexico. https://t.co/0ZQGf8vn7u"
1002660000000000000,"01/06/2018 21:06","Un mensaje para los que estan organizando la defensa del voto. https://t.co/oP7gUkkgnw"
1002370000000000000,"01/06/2018 01:43","Estuvimos en la region purepecha de Guanajuato y Michoacan; visitamos Uriangato, Puruandiro, Zacapu y Patzcuaro. https://t.co/ogY6Q1lo8D"
1002000000000000000,"31/05/2018 01:45","Vamos a impulsar el desarrollo del Istmo para comunicar el Pacifico con la costa este de los Estados Unidos. \n\nHoy https://t.co/9vHuFlAtAx"
1001820000000000000,"30/05/2018 13:52","La encuesta de hoy del Reforma nos obliga a redoblar esfuerzos. No aflojar el paso. Viene a la memoria aquella cons https://t.co/yfqxVUllUl"
1001620000000000000,"30/05/2018 00:32","Respuesta a la carta de German Larrea.\nhttps://t.co/vqmWainX01"
1001280000000000000,"29/05/2018 01:51","Imaginen como estuvo el acto en Atlacomulco si asi fue la despedida. https://t.co/b6D3Dl2cm9"
1001230000000000000,"28/05/2018 22:22","Somos muchos los idealistas que llenamos las plazas. Como la de Zitacuaro en lunes a mediodia, en pleno sol; porque https://t.co/3xapdllkuU"
1000880000000000000,"27/05/2018 23:24","Beatriz hizo una propuesta con su soberana independencia y su absoluta responsabilidad https://t.co/ybCH4m4E1j"
1000760000000000000,"27/05/2018 15:25","Como es amigo de Beatriz, Javier Alatorre se metio hasta la cocina. Les comparto la entrevista. https://t.co/lCx4OKD6qt"
1000120000000000000,"25/05/2018 21:08","Estuvimos en Iguala y llego una comision de los padres de los jovenes desaparecidos de Ayotzinapa. Refrende mi comp https://t.co/4XkfwMpXH0"
999830000000000000,"25/05/2018 01:51","Hoy estuvimos en cuatro delegaciones de la Ciudad de Mexico y como pueden ver la gente sigue apoyandonos con convic https://t.co/eOivkn2loA"
999717000000000000,"24/05/2018 18:23","Bienvenida a Twitter, @BeatrizGMuller. https://t.co/51k5ZQ7yxk"
999433000000000000,"23/05/2018 23:32","Es impresionante como esta respondiendo la gente. Nunca habian participado tantos ciudadanos como ahora en favor de https://t.co/Q4ZeU7WI6N"
999104000000000000,"23/05/2018 01:44","De costa a costa y de frontera a frontera, en todas partes, se expresa la voluntad colectiva en favor del cambio ve https://t.co/IrWg86ouHg"
998758000000000000,"22/05/2018 02:51","Por mi parte acuso de recibido y mando besos. https://t.co/EuD4pWiG2U"
998445000000000000,"21/05/2018 06:06","Gracias, gracias, gracias! De todo corazon. https://t.co/0c7EhBDL2z"
998036000000000000,"20/05/2018 03:00","Agregaron a la guerra sucia la distribucion masiva de un volante, segun el cual, ofendemos a la Virgen de Guadalupe https://t.co/cloHlVxBVP"
997602000000000000,"18/05/2018 22:17","Voceros de la mafia del poder soltaron el rumor de que estoy enfermo. Antes asustaban porque supuestamente me iba a https://t.co/ou64HXx0tN"
997276000000000000,"18/05/2018 00:40","La agenda de hoy consistio en un dialogo con la Coparmex; una asamblea en San Marcos, en la costa chica de Guerrero https://t.co/KsLnc0R3ki"
996935000000000000,"17/05/2018 02:07","Miren como esta Guanajuato, el otrora bastion panista. Estuvimos dos dias con plazas llenas. https://t.co/Rek11OrqrS"
996451000000000000,"15/05/2018 18:04","bUna convocatoria a los candidatos de la coalicion Juntos Haremos Historia:\n\nQue cada uno visitemos 150 domicilios https://t.co/oeoIB5EUGh"
996192000000000000,"15/05/2018 00:54","Les comparto esta cancion, Cuidame tu\xc2\xbb, de Teresita Fernandez, interpretada por Beatriz. https://t.co/qrVhYv4pHX"
996031000000000000,"14/05/2018 14:13","Estamos a 47 dias de las elecciones historicas del primero de julio y gracias a ustedes estamos, por lo menos, 20 p https://t.co/VspGzSHuBu"
995860000000000000,"14/05/2018 02:54","Estuvimos en San Andres Tuxtla, Cosamaloapan y Huatusco. En cada pueblo es una fiesta de alegria y esperanza.\n\nComo https://t.co/d7jKwtcotv"
